AccountID,Territory,Country,CustomerTenure,PhoneModel,RepeatCustomer,Promotion,CurrentPeriodUsage,PriorPeriodUsage,BaseFee,AdditionalFeatureSpend,NumberOfPenalties,CustomerServiceRating,CustomerServiceCalls,DaysSinceCSContact,PlanType,Cancelled
ij77135,TN,USA,114,,no,yes,244.9,174.5,28.22,15,1,10.2,6,103,Green Plan,
ij80356,MN,USA,112,,no,yes,182.1,178.9,16.35,15,2,12.9,10,70,Purple Plan,
ij91745,UT,USA,80,Galaxy,no,yes,224.1,209.4,29.58,18,2,14.1,7,113,Blue Plan,
ij96933,VA,USA,71,iPhone,no,no,159.6,244,26.32,21,0,12.8,4,73,Green Plan,
ik22773,IA,USA,115,,no,no,154.6,168.8,21.47,14,2,9.8,7,112,Purple Plan,
ik37239,MI,USA,83,iPhone,no,no,204.6,208.1,22.2,18,3,15.6,3,144,Blue Plan,
ik73964,WV,USA,122,,no,no,180.6,103.8,32.22,9,2,10.8,5,95,Purple Plan,
ik83637,FL,USA,88,Galaxy,no,no,247.3,318.8,32.47,27,0,6.5,4,119,Purple Plan,
ik93901,NC,USA,70,iPhone,no,no,222.2,228.9,34.56,19,1,14.3,3,97,Purple Plan,
il39593,GA,USA,106,,no,no,225.2,169,32.86,14,0,11.8,4,150,Blue Plan,
il50445,WA,USA,110,,no,no,246.1,52.9,46.63,5,0,10.9,5,109,Purple Plan,
il58304,VA,USA,124,,no,no,289.2,126,33.86,11,1,7.6,3,86,Purple Plan,
im23605,MT,USA,101,,no,yes,87.4,208.3,18.79,18,4,13.9,2,81,Red Plan,
im25669,AK,USA,78,iPhone,no,no,102,142.6,29.33,12,0,10.9,2,91,Purple Plan,
im45340,NH,USA,89,Galaxy,no,no,263.9,170.5,23.51,14,3,13.5,6,78,Purple Plan,
im45824,TX,USA,51,Galaxy,no,yes,123.2,236.5,26.64,20,2,12.6,6,118,Green Plan,
im50546,OR,USA,104,,no,no,212.7,266.5,39.75,23,2,7.6,3,94,Purple Plan,
im81139,LA,USA,127,,no,no,210.7,143.5,28.36,12,0,11.8,4,121,Blue Plan,
im99858,OR,USA,99,,no,no,293.7,172.7,44.1,15,1,10.7,6,125,Purple Plan,
in43607,OH,USA,105,,no,yes,248.1,217.9,18.89,19,2,6.6,3,101,Purple Plan,
in46032,CT,USA,130,,no,no,63.6,176,40.09,15,2,7.3,1,69,Purple Plan,
in47350,PA,USA,89,iPhone,no,no,249.6,156.7,19.18,13,0,16.3,6,65,Blue Plan,
in71432,IL,USA,105,,no,no,67.7,171.7,39.32,15,1,13,6,108,Red Plan,
in95136,WI,USA,94,,no,yes,238,259.4,40.7,22,0,7.7,3,88,Purple Plan,
io35845,MI,USA,81,Galaxy,yes,no,122.3,187.7,39.7,16,0,9.6,2,71,Red Plan,
io66806,FL,USA,103,,no,no,169.7,209,31.37,18,2,10.2,6,86,Purple Plan,
io67651,MA,USA,81,iPhone,no,no,173.1,223.7,23.7,19,1,13.6,6,113,Purple Plan,
io89315,CO,USA,101,,no,yes,129.1,157,44.57,13,1,7.3,14,80,Green Plan,
io97524,KS,USA,110,,no,yes,244.7,197.4,45.07,17,1,10,3,99,Purple Plan,
ip28500,SD,USA,90,Galaxy,no,yes,183.5,200.3,52.68,17,1,14.2,2,89,Green Plan,
ip76968,WV,USA,87,Galaxy,no,no,216.9,131,36.52,11,3,9.4,3,114,Blue Plan,
ip83712,OR,USA,99,,no,no,228.4,198.8,27.39,17,1,10.6,4,81,Blue Plan,
iq12153,IL,USA,71,Galaxy,no,no,116.3,48.1,21.79,4,0,8.9,3,78,Purple Plan,
iq20286,NE,USA,146,,no,no,240.7,164.6,40.85,14,1,10.6,2,83,Red Plan,
iq21913,HI,USA,99,,no,no,286.2,250.7,23.63,21,4,6.1,3,108,Red Plan,
iq28021,WY,USA,116,,no,no,138.4,212.1,33.22,18,1,15.1,11,101,Blue Plan,
iq34154,MA,USA,106,,no,no,203.7,210.8,25.26,18,2,10,2,65,Purple Plan,
iq71557,AR,USA,94,,no,no,169.2,178.4,30.4,15,1,7.5,3,97,Purple Plan,
iq85965,FL,USA,82,Galaxy,no,yes,186.9,181.6,12.1,15,1,12.9,1,103,Green Plan,
ir71816,CT,USA,65,Galaxy,no,no,149.2,232.1,31.03,20,2,7.5,2,96,Purple Plan,
ir93202,MN,USA,91,iPhone,no,yes,138,246.1,32.93,21,2,14.6,3,96,Green Plan,
ir97177,MD,USA,73,Galaxy,yes,no,147.1,188.2,36.72,16,2,3.6,7,117,Red Plan,
is14199,IL,USA,120,,yes,no,206.5,182,45.24,15,1,10.3,4,92,Purple Plan,
is46865,HI,USA,97,,no,no,210.7,162.1,29,14,1,6.1,1,111,Blue Plan,
is81525,SD,USA,95,,no,no,242.7,274.3,38.47,23,2,8.2,3,109,Purple Plan,
it30771,NY,USA,120,,no,no,310.7,174.4,35.43,15,1,11.2,4,99,Red Plan,
it72967,TN,USA,113,,yes,no,110.7,271.8,28.92,23,1,8.7,4,94,Blue Plan,
it82950,CO,USA,78,Galaxy,no,no,212.5,262.6,10.52,22,3,8.8,2,114,Blue Plan,
it83271,OR,USA,90,iPhone,no,yes,179.1,271,23.1,23,6,9.5,7,84,Purple Plan,
it89698,MT,USA,104,,no,no,144.9,250.2,31.81,21,1,11,3,117,Purple Plan,
it94968,LA,USA,98,,no,no,352.2,189.4,36.06,16,3,8.4,5,89,Purple Plan,
it96787,SC,USA,117,,no,no,194.4,152.4,24.41,13,1,8.6,3,108,Green Plan,
iu20791,IN,USA,99,,no,no,118.3,236,36.91,20,1,9.4,4,68,Purple Plan,
iu40928,MS,USA,90,Galaxy,no,no,172.4,232.9,35.19,20,3,9.1,8,83,Purple Plan,
iu72925,NM,USA,115,,no,no,176.1,184.8,34.88,16,0,7,6,137,Purple Plan,
iv11449,VT,USA,117,,no,no,186.7,155.2,37.5,13,1,10.5,11,121,Purple Plan,
iv14770,MI,USA,138,,no,no,117.3,228.4,47.14,19,2,12.8,4,117,Red Plan,
iv19660,OK,USA,127,,no,no,150.3,90.5,31.96,8,3,15.3,3,118,Green Plan,
iv49761,WI,USA,54,Galaxy,no,yes,108.8,238.8,28.25,20,3,11.2,2,109,Blue Plan,
iv51855,IL,USA,88,iPhone,no,no,223.9,143.1,22.87,12,1,15.4,1,112,Purple Plan,
iv79325,KS,USA,87,iPhone,no,yes,239.9,227.2,42.43,19,3,7.6,3,138,Purple Plan,
iv88726,OR,USA,108,,no,no,195.7,233.4,26.59,20,4,7.7,6,118,Red Plan,
iw12862,ME,USA,79,iPhone,no,no,169.5,223.2,18.79,19,3,10.5,3,111,Purple Plan,
iw13264,MO,USA,123,,no,no,266,288,48.84,24,0,10.5,4,114,Blue Plan,
iw19471,IA,USA,99,,no,no,172.3,221.4,32.95,19,1,10.6,6,125,Purple Plan,
iw81780,AL,USA,87,Galaxy,no,no,177.6,133.2,21.79,11,1,11.2,2,105,Purple Plan,
ix39055,NC,USA,114,,no,no,153.3,186.4,39.56,16,5,11.5,6,123,Purple Plan,
ix82671,MO,USA,104,,no,no,232.7,78.3,19.45,7,2,0,0,101,Blue Plan,
ix84412,OR,USA,104,,yes,no,278.5,204.8,36.62,17,3,12.6,5,79,Blue Plan,
ix90344,FL,USA,102,,no,yes,195.2,145.3,19.36,12,1,11.8,9,146,Purple Plan,
ix95544,OR,USA,66,iPhone,no,no,200.1,251.3,44.85,21,5,8.4,2,116,Red Plan,
iy94287,KY,USA,103,,yes,no,207.4,207.7,21.39,18,1,14.1,4,96,Red Plan,
iz52559,NY,USA,128,,no,no,193.1,180.8,15.22,15,2,14,3,137,Purple Plan,
ja18312,NE,USA,126,,no,yes,282.9,273.8,41.38,23,2,14.1,8,109,Purple Plan,
ja36619,SC,USA,92,,yes,no,167.8,208.9,40.43,18,2,15.6,6,119,Purple Plan,
ja94198,MS,USA,85,iPhone,no,no,186.1,214.2,42.76,18,3,11.1,6,98,Purple Plan,
jb11923,TX,USA,82,iPhone,yes,yes,214,200.3,34.6,17,1,13.4,6,72,Green Plan,
jb17446,NY,USA,87,iPhone,no,yes,228.7,178.8,15.05,15,2,11.5,3,108,Blue Plan,
jb25833,NV,USA,127,,no,no,179.6,106.1,35.55,9,0,14,6,80,Purple Plan,
jb29377,WA,USA,105,,no,no,198.1,257.5,25.96,22,1,9.4,4,80,Purple Plan,
jb29765,HI,USA,107,,no,no,209,208.4,23.07,18,7,8.8,3,103,Purple Plan,
jb32855,OH,USA,107,,no,no,64.2,222,29.48,19,1,13.7,6,84,Purple Plan,
jb63467,DC,USA,107,,no,no,230.1,196.5,24.89,17,1,7.8,2,99,Purple Plan,
jb79648,VT,USA,106,,no,no,111.5,267.6,37.62,23,0,9.3,7,98,Purple Plan,
jc51281,AK,USA,117,,no,yes,263.3,126.8,31.14,11,1,11.2,8,76,Green Plan,
jc51574,FL,USA,105,,no,no,100.9,181.8,44.49,15,0,3.3,5,107,Green Plan,
jc51662,GA,USA,126,,no,yes,264.8,163.3,32.27,14,1,7.5,3,133,Green Plan,
jc52898,MN,USA,71,iPhone,yes,no,168.7,203.2,26.83,17,3,10,2,114,Purple Plan,
jc71927,NM,USA,148,,no,no,225.5,262.1,26.11,22,2,9.8,3,87,Purple Plan,
jc76943,NM,USA,100,,no,no,304.2,246.6,32.3,21,1,9.5,4,78,Purple Plan,
jc83942,DE,USA,118,,no,no,162.2,249.6,19.91,21,3,11.1,4,90,Purple Plan,
jc96200,OH,USA,83,Galaxy,no,no,94,164.5,33.59,14,1,6.4,6,86,Blue Plan,
jd17778,OR,USA,100,,yes,no,189.9,161.7,32.4,14,1,13,6,104,Purple Plan,
jd31921,ND,USA,94,,no,no,202.4,241.6,27.05,21,1,6.5,1,119,Purple Plan,
jd32677,NV,USA,125,,no,no,191.4,205.7,48.69,17,1,6.9,6,74,Red Plan,
jd53755,MI,USA,105,,no,no,213.3,153.6,32.11,13,2,10.2,2,116,Purple Plan,
jd55704,NE,USA,122,,yes,yes,114.3,211.1,25.45,18,1,9.2,4,75,Green Plan,
jd66910,ID,USA,130,,no,yes,129.9,203.7,34.22,17,1,6.4,6,115,Red Plan,
jd81868,WA,USA,97,,yes,no,202,277.4,35,24,0,11,2,117,Blue Plan,
jd85854,ND,USA,99,,no,no,224.9,235.8,34.54,20,2,15.1,6,131,Red Plan,
je29084,MI,USA,97,,no,yes,216.2,135.2,32.74,11,2,7.9,2,101,Green Plan,
je57524,SD,USA,77,Galaxy,no,yes,177.1,290,21.93,25,1,11.6,5,110,Purple Plan,
je61533,MN,USA,123,,no,no,212,210.2,13.89,18,6,11.3,3,108,Red Plan,
je72861,WV,USA,89,iPhone,no,no,250,185.5,33.34,16,2,5.2,6,87,Green Plan,
je87338,CO,USA,75,iPhone,no,no,253.9,216.5,59.64,18,1,10.1,9,94,Red Plan,
je90962,AR,USA,97,,no,no,171.7,193.8,16.44,16,2,9.7,3,95,Purple Plan,
jf32874,MO,USA,76,Galaxy,no,yes,190.4,209.8,18.14,18,1,12.1,2,77,Purple Plan,
jf44016,MT,USA,93,,no,no,156.7,240.1,36.7,20,3,4.9,5,85,Purple Plan,
jf52800,WA,USA,115,,no,yes,226.6,144.1,6.41,12,1,4.9,3,111,Green Plan,
jf70450,DC,USA,90,Galaxy,no,no,169.4,164,8.76,14,3,9.5,4,98,Green Plan,
jf82167,DE,USA,85,Galaxy,no,no,153.9,143.4,43.32,12,2,15,7,80,Purple Plan,
jf88881,KY,USA,100,,no,yes,79.9,324.8,15.05,28,3,8.2,4,109,Purple Plan,
jf91437,UT,USA,111,,no,yes,132.7,131.8,25.4,11,0,6.7,2,113,Purple Plan,
jg21340,TX,USA,143,,no,no,191.4,149.7,32.45,13,1,13,3,72,Purple Plan,
jg24133,SC,USA,87,Galaxy,no,no,170.2,111.3,19.7,9,1,7.1,4,56,Purple Plan,
jg70568,WY,USA,148,,no,no,226.6,120.9,14.21,10,0,10.7,9,91,Blue Plan,
jh24249,CA,USA,90,iPhone,no,yes,215.7,241.8,35.75,21,4,13.1,3,87,Purple Plan,
jh63056,AZ,USA,80,iPhone,no,no,167.6,167.9,27.03,14,1,12.3,5,128,Purple Plan,
ji43045,AR,USA,73,iPhone,no,yes,205.5,183.6,35.65,16,2,7.1,3,63,Purple Plan,
ji67677,NE,USA,66,Galaxy,no,no,233.7,107.9,34,9,3,11.4,2,104,Blue Plan,
ji72377,MN,USA,72,Galaxy,no,no,177.5,164.4,36.4,14,2,8.2,3,104,Purple Plan,
ji77274,OK,USA,121,,no,no,200.9,180,22.9,15,1,7.7,3,83,Green Plan,
jj11981,NM,USA,74,iPhone,no,no,226.5,327.1,39.46,28,3,10.9,2,88,Green Plan,
jj15798,FL,USA,95,,no,no,120,240.7,47.35,20,1,11.6,5,90,Red Plan,
jj33542,SC,USA,78,Galaxy,no,no,185.8,264.3,6.72,22,0,10,6,106,Purple Plan,
jj34218,IN,USA,113,,no,no,221.7,204.9,32.22,17,1,13.4,3,100,Purple Plan,
jj40511,UT,USA,96,,no,no,95.6,124.2,23.73,11,2,15,4,93,Blue Plan,
jj51431,TN,USA,130,,no,yes,177.7,162.6,48.14,14,1,7.2,6,74,Purple Plan,
jj76214,VA,USA,102,,no,no,186.6,131.4,25.67,11,0,9.9,7,101,Green Plan,
jj83470,ME,USA,140,,no,no,161.9,201,29.97,17,1,11.3,5,104,Green Plan,
jk26073,TN,USA,80,Galaxy,no,yes,280,156.5,51.88,13,1,13.2,7,109,Purple Plan,
jk31672,SD,USA,80,Galaxy,yes,yes,185.9,249.7,36.79,21,1,12.7,4,90,Purple Plan,
jk43939,TX,USA,70,iPhone,no,yes,127.1,279.3,44.73,24,5,9.7,4,118,Purple Plan,
jk66784,NE,USA,91,,no,no,254.3,155.8,27.34,13,1,8.5,3,82,Green Plan,
jk70655,OH,USA,115,,no,no,142.1,161.9,25.02,14,3,7.2,6,123,Purple Plan,
jk97300,SD,USA,98,,no,yes,165.6,153.1,29.16,13,0,7.1,3,127,Purple Plan,
jl18295,VT,USA,75,iPhone,no,no,254.9,218.1,19.64,19,7,11.5,7,111,Red Plan,
jm26624,WV,USA,112,,no,no,168.6,180,53.04,15,1,12.8,4,109,Purple Plan,
jm30977,ID,USA,102,,no,yes,235,183.4,31.25,16,0,11.6,7,123,Blue Plan,
jm38258,IL,USA,111,,no,no,160.7,123.5,31.25,11,1,6.1,2,92,Purple Plan,
jm59856,RI,USA,95,,no,no,128.2,159.1,23.7,14,0,7.7,3,92,Blue Plan,
jn23578,MS,USA,119,,no,no,172.7,192.8,25.02,16,1,10.2,4,91,Green Plan,
jn73175,NV,USA,114,,no,no,170,219.9,48.03,19,1,9.4,4,48,Red Plan,
jn79559,TX,USA,102,,no,yes,183.5,195.9,40.17,17,1,9.7,6,112,Blue Plan,
jo14186,IL,USA,134,,no,no,191.4,164.2,39.87,14,1,6.1,4,94,Green Plan,
jo26025,NJ,USA,127,,yes,no,165.3,174.6,30.72,15,2,12,6,94,Blue Plan,
jo27048,NV,USA,96,,no,no,170.8,224.9,23.63,19,2,15.7,5,64,Purple Plan,
jo77134,SC,USA,149,,no,yes,179.7,140.9,3.32,12,0,7.9,1,109,Blue Plan,
jo96590,CT,USA,120,,no,yes,150.9,235.6,13.87,20,1,9.9,4,85,Purple Plan,
jo96974,WI,USA,109,,no,no,181.5,268.8,26.71,23,0,10,8,83,Red Plan,
jp20731,KY,USA,84,Galaxy,no,yes,190.5,229.2,43.13,19,7,9.2,5,109,Purple Plan,
jp51891,ID,USA,124,,no,no,240.1,110.8,37.59,9,0,10.6,3,94,Purple Plan,
jq77580,NC,USA,81,Galaxy,no,no,204.4,225,34.31,19,1,10.3,6,114,Green Plan,
jq98632,ME,USA,139,,no,yes,180.7,155,29.89,13,2,7.8,5,98,Purple Plan,
jr12914,VA,USA,125,,no,yes,215.5,232.3,36.72,20,2,9.3,4,104,Red Plan,
jr15406,GA,USA,82,Galaxy,no,no,289.6,202.6,21.1,17,3,6.7,8,120,Blue Plan,
jr33776,IN,USA,127,,no,no,150.6,179.4,47.67,15,5,15.2,6,79,Green Plan,
js44312,HI,USA,102,,no,no,135.7,123.9,21.11,11,2,13.1,8,115,Green Plan,
js62322,TX,USA,95,,no,no,255.6,303.4,39.58,26,0,12.9,7,111,Purple Plan,
js72191,WY,USA,115,,no,yes,182.7,191.1,36.21,16,0,9.5,3,112,Blue Plan,
js77662,MS,USA,108,,no,no,154.8,157.5,12.02,13,4,9.1,3,87,Green Plan,
js79686,CO,USA,98,,no,no,140.8,180,21.57,15,1,8,2,62,Purple Plan,
js91395,KS,USA,110,,yes,no,157.6,182,41.89,15,2,12.1,2,98,Red Plan,
js92656,VT,USA,111,,no,no,213.8,268.5,46.26,23,1,8.5,10,118,Red Plan,
js96841,DE,USA,99,,no,no,206.3,264.1,28.83,22,0,9.3,4,87,Purple Plan,
jt12880,AK,USA,121,,no,no,246.7,314.4,30.79,27,2,4.2,9,109,Green Plan,
jt14591,UT,USA,117,,no,yes,139.3,196,22.12,17,0,11.4,5,61,Purple Plan,
jt29541,OK,USA,131,,yes,no,128.9,167,27.61,14,2,11.4,2,102,Blue Plan,
jt55297,MS,USA,124,,no,no,112.9,132.3,29.05,11,1,11.6,3,95,Purple Plan,
ju14019,NC,USA,77,iPhone,no,no,218.2,182,32.05,15,1,6.1,6,123,Purple Plan,
ju21391,MN,USA,99,,no,no,200,246.9,41.5,21,0,7.2,2,111,Blue Plan,
ju22124,MD,USA,98,,no,no,228.6,155.2,28.93,13,1,15,2,102,Purple Plan,
ju35255,KY,USA,104,,no,yes,202.1,123.4,26.2,10,2,10.9,9,84,Blue Plan,
ju50563,ID,USA,102,,no,no,271.5,158.1,32.37,13,2,11.2,4,107,Purple Plan,
ju53914,NC,USA,76,iPhone,no,no,197.1,240.7,24.65,20,3,7.1,4,112,Purple Plan,
ju57832,NM,USA,144,,no,no,169.7,225.2,28.88,19,1,11.4,7,118,Green Plan,
ju95180,MA,USA,125,,no,yes,158.9,305.5,10.01,26,0,12.1,6,90,Purple Plan,
jv14790,OR,USA,130,,no,yes,136.7,132.9,35.5,11,2,11.1,4,104,Purple Plan,
jv25033,MT,USA,52,iPhone,no,no,103.8,246.7,25.62,21,2,7,4,96,Purple Plan,
jv70715,KS,USA,78,iPhone,no,no,235,188,21.93,16,2,11.2,3,116,Green Plan,
jv78978,KS,USA,119,,no,yes,214.6,142.1,35.5,12,4,12.5,4,106,Purple Plan,
jw14087,CA,USA,125,,no,no,256.7,158.2,28.27,13,1,6.1,5,86,Blue Plan,
jw26384,SC,USA,92,,no,no,217.4,223.5,40.43,19,2,10.2,6,155,Red Plan,
jw35030,OR,USA,140,,no,yes,267.6,213.3,18.97,18,0,16,3,111,Blue Plan,
jw39217,VT,USA,98,,no,no,266.9,209.9,25.81,18,1,11.9,5,92,Blue Plan,
jw51253,CT,USA,98,,no,no,152.8,120.6,25.67,10,2,9.2,2,119,Green Plan,
jw85749,WY,USA,78,Galaxy,yes,no,184.5,267.4,32.23,23,1,1.3,6,117,Purple Plan,
jy23570,MI,USA,94,,no,no,191,270.4,30.5,23,0,7.9,4,92,Blue Plan,
jy64566,MO,USA,94,,no,no,214.8,105.8,37.86,9,1,13.5,4,98,Purple Plan,
jz25654,OH,USA,110,,yes,yes,197.6,291.3,33.83,25,1,11,6,111,Purple Plan,
jz70374,ND,USA,127,,no,no,166.8,127.4,50.2,11,1,9.6,6,100,Blue Plan,
jz86306,CT,USA,127,,yes,yes,255.8,219.6,29.72,19,0,12.8,3,93,Red Plan,
ka22261,WY,USA,142,,no,no,218,246.5,31.06,21,1,8.8,2,63,Purple Plan,
ka26174,DC,USA,145,,no,no,151.8,183.6,25.98,16,1,10.5,2,102,Purple Plan,
ka43006,KS,USA,83,Galaxy,no,yes,185.7,240.7,31.26,20,1,15,3,93,Purple Plan,
ka58978,IL,USA,101,,no,no,181.9,201.8,19.74,17,0,11.6,5,99,Green Plan,
ka63758,MD,USA,116,,no,no,131.4,181.4,23.14,15,0,11.3,4,93,Purple Plan,
ka68873,MA,USA,158,,no,no,123.9,306.2,10.27,26,1,12.4,3,120,Purple Plan,
ka70113,ID,USA,97,,no,no,166.6,169.9,32.66,14,1,11.4,4,94,Blue Plan,
ka92986,PA,USA,112,,yes,no,152.3,101.5,41.68,9,0,10.7,5,101,Green Plan,
ka94167,MT,USA,98,,no,no,195.9,202.3,22.83,17,2,12.6,5,109,Blue Plan,
kb18429,KS,USA,111,,no,no,234.5,197.3,32.27,17,2,14.9,3,101,Green Plan,
kb27720,IN,USA,80,iPhone,no,no,130.6,143.3,37.38,12,1,11.7,7,117,Blue Plan,
kb59295,KY,USA,103,,no,no,227.5,241,32.98,20,0,11.9,5,116,Purple Plan,
kb64254,IL,USA,104,,no,yes,249.1,136,27.76,12,0,4.3,6,114,Purple Plan,
kb92150,PA,USA,45,Galaxy,yes,no,181.9,187.8,22.73,16,1,10.7,2,107,Blue Plan,
kc28852,KS,USA,83,Galaxy,no,no,198,213.1,30.36,18,1,10.9,5,103,Purple Plan,
kd30729,MD,USA,111,,no,no,119.1,187.4,43.52,16,3,11.5,4,61,Purple Plan,
kd57392,NH,USA,89,iPhone,no,no,307.1,186,35.02,16,0,8.4,11,88,Green Plan,
kd82605,AL,USA,106,,no,no,244.6,182,20.93,15,2,12.6,7,102,Blue Plan,
kd93593,IN,USA,127,,no,yes,289.9,276.5,19.87,24,0,12.3,2,88,Green Plan,
ke50845,OK,USA,97,,no,no,236,168.2,11.12,14,2,13.8,1,76,Purple Plan,
ke91554,SD,USA,91,Galaxy,no,no,143.2,182.7,42.04,16,3,14.7,2,60,Purple Plan,
ke98040,SC,USA,85,iPhone,no,yes,124,223.1,27.3,19,2,9.5,1,79,Blue Plan,
kg10559,WV,USA,123,,no,no,283.2,206.4,32.74,18,1,10.8,3,105,Blue Plan,
kg30851,CT,USA,104,,no,yes,231.5,257.4,39,22,2,8,1,84,Purple Plan,
kg52653,OR,USA,82,Galaxy,no,yes,262.7,167.6,37.62,14,0,4.4,4,100,Purple Plan,
kg68156,MT,USA,112,,yes,no,173.2,246.5,43.86,21,0,10.9,3,117,Red Plan,
kg85833,AK,USA,96,,no,no,189.4,103,21.03,9,1,13.1,4,80,Purple Plan,
kh93129,OK,USA,94,,no,yes,213.5,195,30.06,17,0,8.3,4,75,Purple Plan,
kh96748,CO,USA,119,,yes,no,94.4,238.3,47.09,20,1,8.3,3,106,Purple Plan,
kh97849,NY,USA,102,,no,no,228.2,284.7,24.75,24,0,12.2,5,111,Purple Plan,
kh99501,VT,USA,103,,no,no,223.9,189.5,46.89,16,2,7.4,5,108,Red Plan,
ki16084,MO,USA,91,Galaxy,yes,no,176.7,60.8,41.62,5,2,10.7,3,105,Purple Plan,
ki37268,UT,USA,123,,no,no,186.7,196.6,30.45,17,1,10.2,10,132,Purple Plan,
ki39636,HI,USA,105,,no,yes,222.4,260.2,20.59,22,3,8.3,5,115,Purple Plan,
ki59904,NV,USA,54,iPhone,no,no,186.2,213.4,18.85,18,2,7.9,2,82,Green Plan,
ki74443,NJ,USA,65,Galaxy,yes,no,245,122.3,19.55,10,0,6.4,1,96,Red Plan,
ki74840,CT,USA,99,,no,no,255.5,149.1,27.59,13,4,14.8,1,78,Red Plan,
ki76865,MA,USA,91,Galaxy,no,no,203.8,261.5,33.17,22,0,11.4,5,57,Purple Plan,
ki83415,LA,USA,99,,no,yes,177.9,220.1,47.02,19,2,9.8,6,113,Green Plan,
kj46707,MA,USA,100,,no,no,152.7,212.2,23.34,18,1,10.5,2,129,Green Plan,
kj48631,AL,USA,96,,no,no,213.7,205.5,39.53,17,0,11.9,2,120,Green Plan,
kj55802,VA,USA,113,,no,no,166.7,169,18.72,14,1,9.2,2,59,Purple Plan,
kj56867,PA,USA,132,,yes,no,182.4,243.2,39.25,21,0,11,2,99,Red Plan,
kj63522,TN,USA,116,,no,no,220.3,187,30.86,16,1,10.5,7,119,Blue Plan,
kj92058,NE,USA,68,iPhone,no,yes,219.8,199.2,29.78,17,1,13.2,6,73,Blue Plan,
kj94815,SC,USA,118,,no,yes,298.9,249.9,33.52,21,0,3.9,2,70,Purple Plan,
kk27042,MO,USA,87,Galaxy,no,yes,256.2,223.2,32.32,19,0,14.2,6,123,Blue Plan,
kk33641,CT,USA,91,Galaxy,no,no,194.3,228.7,30.12,19,2,8.9,3,105,Purple Plan,
kk40649,NC,USA,92,,no,yes,261.8,254.2,33.46,22,1,7.7,2,108,Green Plan,
kk53579,AR,USA,117,,yes,no,236,218.7,24.87,19,1,11.5,5,93,Green Plan,
kk55014,ID,USA,109,,no,yes,203.8,137.6,29.39,12,1,8.3,6,94,Blue Plan,
kk74412,NJ,USA,91,Galaxy,no,no,191.8,172,35.34,15,4,14.4,7,109,Red Plan,
kl15115,ND,USA,99,,no,no,225.9,176.3,32.22,15,1,14.2,2,117,Blue Plan,
kl22869,UT,USA,106,,no,no,214.2,167.2,20.09,14,3,12.2,3,136,Purple Plan,
kl85569,DE,USA,84,Galaxy,no,no,158.9,269.3,33.49,23,1,10.8,4,105,Blue Plan,
kl96288,RI,USA,111,,no,no,237.4,203.8,31.35,17,3,9.3,5,110,Purple Plan,
km23192,MT,USA,110,,no,no,174.1,213.3,27.22,18,0,13,4,72,Blue Plan,
km84374,NY,USA,99,,no,no,189.6,174.8,29.19,15,1,7.8,6,87,Purple Plan,
kn12347,AZ,USA,88,Galaxy,no,no,223.6,180.5,16.69,15,2,9.3,2,69,Purple Plan,
kn19997,SD,USA,73,Galaxy,no,no,192.9,255.6,27.85,22,0,15.7,4,85,Green Plan,
kn31930,DC,USA,92,,no,no,216.5,187.7,28.66,16,2,14.4,8,107,Purple Plan,
kn63949,AZ,USA,56,iPhone,no,no,152.7,215.7,30.38,18,4,10.6,2,79,Green Plan,
kn64830,ME,USA,74,Galaxy,no,no,262.9,168.8,19.23,14,1,6.9,2,95,Red Plan,
kn89606,WA,USA,120,,no,no,153.7,120.4,31.28,10,0,11,3,119,Purple Plan,
kn97914,LA,USA,126,,no,yes,293.9,233.5,38.08,20,1,8.8,4,89,Green Plan,
ko20866,AZ,USA,99,,no,yes,221.6,169.9,24.34,14,1,11.6,1,91,Purple Plan,
ko46445,NE,USA,67,iPhone,no,no,197.3,181.6,21.73,15,2,15.9,2,112,Blue Plan,
ko50759,TN,USA,72,iPhone,yes,no,190.6,170,30.58,14,1,13.8,2,98,Red Plan,
ko55396,MD,USA,94,,no,no,238.4,209.8,23.31,18,1,8.6,4,83,Purple Plan,
ko70263,SD,USA,78,Galaxy,no,no,217,230.3,40.83,20,2,5.2,1,109,Green Plan,
ko71899,WV,USA,118,,no,no,182.4,208.5,36.43,18,1,12,2,76,Blue Plan,
ko89776,CO,USA,94,,yes,no,241.3,93.7,28.51,8,3,13.4,1,121,Purple Plan,
ko96329,MD,USA,95,,no,yes,259.6,263.5,40.24,22,1,12,4,56,Purple Plan,
kp20651,NV,USA,94,,yes,no,172.9,339.9,15.22,29,1,7.9,1,106,Red Plan,
kp23519,AZ,USA,89,iPhone,no,yes,166.9,129.4,30.67,11,1,8.4,2,124,Purple Plan,
kp24566,CA,USA,97,,no,no,158.9,208.2,31.89,18,2,8.7,6,118,Purple Plan,
kp32104,RI,USA,133,,no,no,142.7,199.4,19.18,17,0,10.1,5,116,Purple Plan,
kp44553,KY,USA,107,,no,no,149.4,145.1,16.95,12,2,14.1,4,96,Purple Plan,
kp46793,TN,USA,122,,yes,no,210.3,195.6,47.01,17,1,7.2,3,79,Red Plan,
kp53781,GA,USA,61,iPhone,no,no,175.9,161.7,34.61,14,0,8.4,3,127,Purple Plan,
kp76380,AL,USA,97,,no,no,190.7,146.9,16.8,12,3,10,4,68,Purple Plan,
